datetime,close,high,low,open,volume
2026-02-18 19:39:00-05:00,605.3382,605.3697,605.325,605.3586,0
2026-02-18 19:40:00-05:00,605.37,605.4,605.34,605.34,0
2026-02-18 19:41:00-05:00,605.4807,605.4807,605.43,605.43,0
2026-02-18 19:42:00-05:00,605.4385,605.4974,605.3875,605.49,0
2026-02-18 19:43:00-05:00,605.4451,605.49,605.4102,605.44,0
2026-02-18 19:44:00-05:00,605.22,605.3931,605.2,605.375,0
2026-02-18 19:45:00-05:00,605.12,605.2207,605.12,605.1943,0
2026-02-18 19:46:00-05:00,605.3783,605.4,605.14,605.14,0
2026-02-18 19:47:00-05:00,605.3707,605.455,605.275,605.41,0
2026-02-18 19:48:00-05:00,605.28,605.3688,605.28,605.3688,0
2026-02-18 19:49:00-05:00,605.28,605.295,605.2308,605.24,0
2026-02-18 19:50:00-05:00,605.3846,605.41,605.3501,605.36,0
2026-02-18 19:51:00-05:00,605.28,605.38,605.28,605.355,0
2026-02-18 19:52:00-05:00,605.385,605.385,605.25,605.315,0
2026-02-18 19:53:00-05:00,605.3,605.395,605.285,605.395,0
2026-02-18 19:54:00-05:00,605.375,605.375,605.32,605.32,0
2026-02-18 19:55:00-05:00,605.45,605.45,605.3172,605.3434,0
2026-02-18 19:56:00-05:00,605.4717,605.48,605.35,605.42,0
2026-02-18 19:57:00-05:00,605.43,605.45,605.32,605.32,0
2026-02-18 19:58:00-05:00,605.395,605.475,605.37,605.4,0
2026-02-18 19:59:00-05:00,605.45,605.4763,605.36,605.38,0
2026-02-19 04:00:00-05:00,605.96,606.05,605.71,605.79,0
2026-02-19 04:01:00-05:00,605.97,606.17,605.97,606.08,0
2026-02-19 04:02:00-05:00,606.05,606.06,605.94,605.96,0
2026-02-19 04:03:00-05:00,605.98,606.07,605.98,606.07,0
2026-02-19 04:04:00-05:00,605.5,605.91,605.5,605.91,0
2026-02-19 04:05:00-05:00,605.67,605.78,605.49,605.49,0
2026-02-19 04:06:00-05:00,605.68,605.68,605.48,605.58,0
2026-02-19 04:07:00-05:00,605.86,605.91,605.84,605.9,0
2026-02-19 04:08:00-05:00,605.76,605.94,605.76,605.91,0
2026-02-19 04:09:00-05:00,605.99,606.0,605.73,605.73,0
2026-02-19 04:10:00-05:00,605.99,606.11,605.99,606.11,0
2026-02-19 04:11:00-05:00,605.98,606.08,605.96,605.96,0
2026-02-19 04:12:00-05:00,605.96,605.99,605.96,605.99,0
2026-02-19 04:13:00-05:00,606.0,606.0,605.91,605.91,0
2026-02-19 04:14:00-05:00,606.04,606.11,606.03,606.11,0
2026-02-19 04:15:00-05:00,605.85,606.04,605.85,606.04,0
2026-02-19 04:16:00-05:00,605.52,605.74,605.46,605.74,0
2026-02-19 04:17:00-05:00,605.62,605.62,605.62,605.62,0
2026-02-19 04:18:00-05:00,605.55,605.56,605.5,605.5,0
2026-02-19 04:20:00-05:00,605.7,605.73,605.64,605.64,0
2026-02-19 04:21:00-05:00,605.74,605.77,605.59,605.6,0
2026-02-19 04:22:00-05:00,605.85,605.87,605.77,605.77,0
2026-02-19 04:23:00-05:00,606.05,606.06,606.05,606.06,0
2026-02-19 04:24:00-05:00,606.04,606.12,605.99,606.09,0
2026-02-19 04:25:00-05:00,605.85,606.01,605.85,606.01,0
2026-02-19 04:26:00-05:00,605.53,605.74,605.52,605.74,0
2026-02-19 04:27:00-05:00,605.31,605.4,605.13,605.4,0
2026-02-19 04:28:00-05:00,605.4,605.4,605.18,605.22,0
2026-02-19 04:29:00-05:00,605.25,605.39,605.25,605.39,0
2026-02-19 04:30:00-05:00,605.33,605.33,605.33,605.33,0
2026-02-19 04:31:00-05:00,605.37,605.37,605.27,605.33,0
2026-02-19 04:32:00-05:00,605.2,605.5,605.2,605.44,0
2026-02-19 04:33:00-05:00,605.29,605.3,605.07,605.17,0
2026-02-19 04:36:00-05:00,604.79,605.26,604.64,605.26,0
2026-02-19 04:37:00-05:00,604.7,604.7,604.55,604.55,0
2026-02-19 04:38:00-05:00,604.74,604.75,604.55,604.61,0
2026-02-19 04:39:00-05:00,604.66,604.75,604.5,604.6,0
2026-02-19 04:40:00-05:00,604.68,604.83,604.68,604.68,0
2026-02-19 04:41:00-05:00,604.64,604.64,604.5,604.6,0
2026-02-19 04:42:00-05:00,604.53,604.6,604.53,604.53,0
2026-02-19 04:43:00-05:00,604.37,604.5,604.27,604.5,0
2026-02-19 04:44:00-05:00,604.36,604.53,604.32,604.53,0
2026-02-19 04:45:00-05:00,604.26,604.43,604.26,604.43,0
2026-02-19 04:46:00-05:00,603.67,604.16,603.65,604.16,0
2026-02-19 04:47:00-05:00,603.47,603.72,603.47,603.67,0
2026-02-19 04:48:00-05:00,603.49,603.58,603.42,603.58,0
2026-02-19 04:49:00-05:00,603.36,603.37,603.3,603.3,0
2026-02-19 04:50:00-05:00,603.46,603.57,603.41,603.56,0
2026-02-19 04:51:00-05:00,603.54,603.69,603.54,603.62,0
2026-02-19 04:52:00-05:00,603.96,603.96,603.65,603.65,0
2026-02-19 04:53:00-05:00,604.06,604.12,603.92,604.0,0
2026-02-19 04:54:00-05:00,604.15,604.17,604.12,604.12,0
2026-02-19 04:55:00-05:00,604.2,604.42,604.19,604.34,0
2026-02-19 04:56:00-05:00,604.18,604.2,604.15,604.2,0
2026-02-19 04:57:00-05:00,604.15,604.17,604.15,604.15,0
2026-02-19 04:58:00-05:00,604.17,604.3,604.17,604.26,0
2026-02-19 04:59:00-05:00,604.19,604.19,604.11,604.16,0
2026-02-19 05:00:00-05:00,604.14,604.14,604.06,604.14,0
2026-02-19 05:01:00-05:00,604.09,604.09,604.06,604.06,0
2026-02-19 05:02:00-05:00,604.36,604.41,604.15,604.15,0
2026-02-19 05:03:00-05:00,603.92,604.47,603.44,604.45,0
2026-02-19 05:04:00-05:00,603.7,603.86,603.67,603.86,0
2026-02-19 05:05:00-05:00,603.8,603.85,603.42,603.64,0
2026-02-19 05:06:00-05:00,603.65,603.65,603.48,603.48,0
2026-02-19 05:07:00-05:00,603.46,603.72,603.39,603.68,0
2026-02-19 05:08:00-05:00,603.7,603.8,603.53,603.54,0
2026-02-19 05:09:00-05:00,603.63,603.65,603.5,603.61,0
2026-02-19 05:10:00-05:00,603.37,603.6,603.37,603.6,0
2026-02-19 05:11:00-05:00,603.25,603.52,603.25,603.36,0
2026-02-19 05:12:00-05:00,603.24,603.45,603.01,603.2,0
2026-02-19 05:13:00-05:00,602.96,603.17,602.95,603.17,0
2026-02-19 05:14:00-05:00,602.97,603.08,602.85,603.0,0
2026-02-19 05:15:00-05:00,603.09,603.12,603.07,603.12,0
2026-02-19 05:16:00-05:00,603.3,603.36,603.26,603.29,0
2026-02-19 05:17:00-05:00,603.49,603.51,603.27,603.33,0
2026-02-19 05:18:00-05:00,603.51,603.51,603.51,603.51,0
2026-02-19 05:19:00-05:00,603.5,603.55,603.5,603.55,0
2026-02-19 05:20:00-05:00,603.19,603.5,603.18,603.5,0
2026-02-19 05:21:00-05:00,602.89,603.18,602.89,603.18,0
2026-02-19 05:22:00-05:00,603.21,603.21,602.8,602.81,0
2026-02-19 05:23:00-05:00,603.21,603.34,603.21,603.27,0
2026-02-19 05:24:00-05:00,602.95,603.13,602.95,603.09,0
2026-02-19 05:25:00-05:00,603.22,603.24,603.0,603.0,0
2026-02-19 05:26:00-05:00,603.3,603.3,603.15,603.15,0
2026-02-19 05:28:00-05:00,603.22,603.22,603.22,603.22,0
2026-02-19 05:29:00-05:00,602.99,603.06,602.99,603.06,0
2026-02-19 05:30:00-05:00,602.7,603.08,602.64,603.08,0
2026-02-19 05:31:00-05:00,602.84,602.93,602.7,602.7,0
2026-02-19 05:32:00-05:00,603.05,603.17,602.98,602.98,0
2026-02-19 05:33:00-05:00,603.17,603.17,603.01,603.01,0
2026-02-19 05:34:00-05:00,603.28,603.3,603.15,603.15,0
2026-02-19 05:35:00-05:00,602.82,603.36,602.8,603.3,0
2026-02-19 05:36:00-05:00,602.97,602.98,602.7,602.75,0
2026-02-19 05:37:00-05:00,602.67,602.82,602.6,602.82,0
2026-02-19 05:38:00-05:00,602.74,602.74,602.73,602.73,0
2026-02-19 05:39:00-05:00,603.0,603.0,602.98,602.98,0
2026-02-19 05:40:00-05:00,603.13,603.13,603.0,603.01,0
2026-02-19 05:41:00-05:00,603.12,603.15,603.12,603.15,0
2026-02-19 05:42:00-05:00,603.12,603.17,603.12,603.12,0
2026-02-19 05:43:00-05:00,603.29,603.29,603.14,603.17,0
2026-02-19 05:44:00-05:00,603.44,603.47,603.37,603.37,0
2026-02-19 05:45:00-05:00,603.35,603.35,603.21,603.29,0
2026-02-19 05:46:00-05:00,603.37,603.46,603.37,603.46,0
2026-02-19 05:47:00-05:00,603.7,603.71,603.41,603.41,0
2026-02-19 05:48:00-05:00,603.61,603.61,603.5,603.5,0
2026-02-19 05:49:00-05:00,603.48,603.6,603.47,603.59,0
2026-02-19 05:50:00-05:00,603.34,603.39,603.34,603.35,0
2026-02-19 05:51:00-05:00,603.0,603.4,603.0,603.4,0
2026-02-19 05:52:00-05:00,603.08,603.09,603.08,603.09,0
2026-02-19 05:53:00-05:00,603.08,603.17,603.08,603.15,0
2026-02-19 05:54:00-05:00,603.11,603.11,603.04,603.04,0
2026-02-19 05:55:00-05:00,602.94,603.04,602.94,603.04,0
2026-02-19 05:56:00-05:00,603.17,603.23,603.15,603.15,0
2026-02-19 05:57:00-05:00,603.16,603.16,603.14,603.14,0
2026-02-19 05:58:00-05:00,603.22,603.22,603.22,603.22,0
2026-02-19 05:59:00-05:00,603.25,603.25,603.25,603.25,0
2026-02-19 06:00:00-05:00,603.22,603.22,603.22,603.22,0
2026-02-19 06:01:00-05:00,602.98,603.04,602.93,602.93,0
2026-02-19 06:02:00-05:00,602.98,602.98,602.91,602.91,0
2026-02-19 06:03:00-05:00,603.02,603.02,603.01,603.01,0
2026-02-19 06:04:00-05:00,603.14,603.15,603.09,603.09,0
2026-02-19 06:06:00-05:00,603.22,603.45,603.0,603.0,0
2026-02-19 06:07:00-05:00,603.28,603.3,603.28,603.3,0
2026-02-19 06:08:00-05:00,603.48,603.48,603.3,603.31,0
2026-02-19 06:09:00-05:00,603.55,603.56,603.44,603.5,0
2026-02-19 06:10:00-05:00,603.86,603.86,603.55,603.55,0
2026-02-19 06:11:00-05:00,603.79,603.79,603.76,603.76,0
2026-02-19 06:12:00-05:00,603.58,603.66,603.58,603.64,0
2026-02-19 06:13:00-05:00,603.65,603.65,603.57,603.57,0
2026-02-19 06:14:00-05:00,603.63,603.63,603.6,603.6,0
2026-02-19 06:15:00-05:00,603.76,603.76,603.71,603.74,0
2026-02-19 06:16:00-05:00,603.63,603.68,603.63,603.68,0
2026-02-19 06:17:00-05:00,603.42,603.55,603.4,603.55,0
2026-02-19 06:18:00-05:00,603.42,603.42,603.42,603.42,0
2026-02-19 06:19:00-05:00,603.45,603.54,603.45,603.54,0
2026-02-19 06:20:00-05:00,603.69,603.7,603.45,603.45,0
2026-02-19 06:21:00-05:00,603.74,603.76,603.74,603.76,0
2026-02-19 06:22:00-05:00,603.75,603.76,603.75,603.76,0
2026-02-19 06:25:00-05:00,603.83,603.99,603.82,603.82,0
2026-02-19 06:26:00-05:00,603.81,603.81,603.75,603.75,0
2026-02-19 06:27:00-05:00,603.93,603.93,603.91,603.91,0
2026-02-19 06:28:00-05:00,603.86,603.86,603.86,603.86,0
2026-02-19 06:29:00-05:00,603.72,603.79,603.72,603.79,0
2026-02-19 06:30:00-05:00,603.9,603.9,603.82,603.82,0
2026-02-19 06:31:00-05:00,604.0,604.0,603.91,603.92,0
2026-02-19 06:32:00-05:00,603.87,604.02,603.87,604.0,0
2026-02-19 06:33:00-05:00,603.81,603.9,603.81,603.85,0
2026-02-19 06:34:00-05:00,603.8,603.8,603.8,603.8,0
2026-02-19 06:35:00-05:00,603.7,603.75,603.7,603.75,0
2026-02-19 06:36:00-05:00,603.59,603.77,603.59,603.75,0
2026-02-19 06:37:00-05:00,603.54,603.56,603.5,603.5,0
2026-02-19 06:38:00-05:00,603.56,603.6,603.48,603.55,0
2026-02-19 06:39:00-05:00,603.51,603.61,603.51,603.61,0
2026-02-19 06:40:00-05:00,603.62,603.65,603.62,603.65,0
2026-02-19 06:41:00-05:00,603.73,603.74,603.73,603.74,0
2026-02-19 06:42:00-05:00,603.84,603.84,603.78,603.78,0
2026-02-19 06:43:00-05:00,603.74,603.8,603.74,603.78,0
2026-02-19 06:44:00-05:00,603.61,603.7,603.61,603.7,0
2026-02-19 06:45:00-05:00,603.71,603.71,603.71,603.71,0
2026-02-19 06:46:00-05:00,603.47,603.58,603.47,603.58,0
2026-02-19 06:47:00-05:00,603.52,603.52,603.52,603.52,0
2026-02-19 06:48:00-05:00,603.5,603.55,603.5,603.55,0
2026-02-19 06:50:00-05:00,603.18,603.5,603.18,603.5,0
2026-02-19 06:51:00-05:00,603.03,603.2,603.03,603.2,0
2026-02-19 06:52:00-05:00,603.16,603.16,603.16,603.16,0
2026-02-19 06:53:00-05:00,603.7,603.7,603.22,603.22,0
2026-02-19 06:54:00-05:00,603.66,603.69,603.66,603.69,0
2026-02-19 06:56:00-05:00,603.58,603.61,603.54,603.54,0
2026-02-19 06:57:00-05:00,603.66,603.7,603.62,603.66,0
2026-02-19 06:59:00-05:00,603.84,603.9,603.8,603.8,0
2026-02-19 07:00:00-05:00,603.5,603.9,603.5,603.9,0
2026-02-19 07:01:00-05:00,602.84,603.54,602.71,603.54,0
2026-02-19 07:02:00-05:00,602.49,602.84,602.35,602.68,0
2026-02-19 07:03:00-05:00,602.94,602.94,602.52,602.52,0
2026-02-19 07:04:00-05:00,602.9,603.02,602.9,603.02,0
2026-02-19 07:05:00-05:00,603.16,603.28,603.04,603.06,0
2026-02-19 07:06:00-05:00,603.2,603.25,603.15,603.22,0
2026-02-19 07:07:00-05:00,603.4,603.4,603.27,603.27,0
2026-02-19 07:08:00-05:00,603.4,603.44,603.4,603.44,0
2026-02-19 07:09:00-05:00,603.38,603.43,603.32,603.32,0
2026-02-19 07:10:00-05:00,603.5,603.5,603.37,603.39,0
2026-02-19 07:11:00-05:00,603.46,603.61,603.38,603.6,0
2026-02-19 07:12:00-05:00,603.54,603.54,603.34,603.4,0
2026-02-19 07:13:00-05:00,603.5,603.5,603.43,603.43,0
2026-02-19 07:14:00-05:00,603.3,603.37,603.3,603.33,0
2026-02-19 07:15:00-05:00,603.4,603.45,603.36,603.45,0
2026-02-19 07:16:00-05:00,603.25,603.25,603.1,603.2,0
2026-02-19 07:17:00-05:00,603.39,603.39,603.33,603.33,0
2026-02-19 07:18:00-05:00,603.5,603.5,603.4,603.4,0
2026-02-19 07:19:00-05:00,603.52,603.54,603.49,603.54,0
2026-02-19 07:20:00-05:00,603.52,603.52,603.47,603.47,0
2026-02-19 07:21:00-05:00,603.469,603.469,603.469,603.469,0
2026-02-19 07:22:00-05:00,603.42,603.42,603.42,603.42,0
2026-02-19 07:23:00-05:00,603.58,603.58,603.45,603.46,0
2026-02-19 07:24:00-05:00,603.77,603.77,603.55,603.6,0
2026-02-19 07:25:00-05:00,604.28,604.28,603.8,603.8,0
2026-02-19 07:26:00-05:00,604.15,604.28,604.04,604.25,0
2026-02-19 07:27:00-05:00,603.98,604.1,603.96,604.1,0
2026-02-19 07:28:00-05:00,604.2,604.2,604.01,604.01,0
2026-02-19 07:29:00-05:00,603.9,604.03,603.9,604.03,0
2026-02-19 07:30:00-05:00,603.77,603.78,603.69,603.77,0
2026-02-19 07:31:00-05:00,603.7,603.7,603.7,603.7,0
2026-02-19 07:32:00-05:00,603.68,603.75,603.68,603.73,0
2026-02-19 07:33:00-05:00,603.81,603.87,603.8,603.87,0
2026-02-19 07:34:00-05:00,603.88,603.88,603.77,603.77,0
2026-02-19 07:35:00-05:00,603.76,603.77,603.76,603.77,0
2026-02-19 07:36:00-05:00,603.71,603.79,603.71,603.79,0
2026-02-19 07:37:00-05:00,603.68,603.729,603.58,603.72,0
2026-02-19 07:38:00-05:00,603.72,603.73,603.72,603.73,0
2026-02-19 07:39:00-05:00,604.0,604.0,603.83,603.83,0
2026-02-19 07:40:00-05:00,604.23,604.23,603.96,603.98,0
2026-02-19 07:41:00-05:00,604.0,604.24,604.0,604.22,0
2026-02-19 07:42:00-05:00,604.16,604.17,603.99,603.99,0
2026-02-19 07:43:00-05:00,604.27,604.27,604.11,604.11,0
2026-02-19 07:44:00-05:00,604.24,604.24,604.19,604.22,0
2026-02-19 07:45:00-05:00,604.22,604.27,604.22,604.24,0
2026-02-19 07:46:00-05:00,604.25,604.25,604.21,604.21,0
2026-02-19 07:47:00-05:00,604.21,604.23,604.21,604.23,0
2026-02-19 07:48:00-05:00,604.031,604.031,604.031,604.031,0
2026-02-19 07:49:00-05:00,604.17,604.17,604.17,604.17,0
2026-02-19 07:50:00-05:00,604.07,604.07,604.06,604.061,0
2026-02-19 07:51:00-05:00,604.11,604.11,604.0,604.11,0
2026-02-19 07:52:00-05:00,604.11,604.11,604.04,604.04,0
2026-02-19 07:53:00-05:00,604.0,604.11,604.0,604.081,0
2026-02-19 07:54:00-05:00,603.77,603.77,603.73,603.76,0
2026-02-19 07:55:00-05:00,603.66,603.73,603.66,603.7,0
2026-02-19 07:56:00-05:00,603.65,603.66,603.63,603.66,0
2026-02-19 07:57:00-05:00,603.78,603.78,603.7,603.7,0
2026-02-19 07:58:00-05:00,603.75,603.76,603.75,603.76,0
2026-02-19 07:59:00-05:00,603.7,603.7,603.64,603.7,0
2026-02-19 08:00:00-05:00,603.67,607.9962,602.3506,603.89,0
2026-02-19 08:01:00-05:00,603.73,608.02,602.375,603.68,0
2026-02-19 08:02:00-05:00,603.4987,608.0,602.75,603.73,0
2026-02-19 08:03:00-05:00,603.425,606.244,603.4,603.515,0
2026-02-19 08:04:00-05:00,603.43,603.49,603.33,603.49,0
2026-02-19 08:05:00-05:00,603.4889,605.79,603.42,605.79,0
2026-02-19 08:06:00-05:00,603.15,603.45,603.15,603.42,0
2026-02-19 08:07:00-05:00,603.31,603.3656,603.14,603.14,0
2026-02-19 08:08:00-05:00,603.2,603.3,603.16,603.28,0
2026-02-19 08:09:00-05:00,603.1373,603.26,603.06,603.17,0
2026-02-19 08:10:00-05:00,603.18,603.24,603.07,603.1423,0
2026-02-19 08:11:00-05:00,603.26,603.37,603.11,603.15,0
2026-02-19 08:12:00-05:00,603.28,603.35,603.26,603.33,0
2026-02-19 08:13:00-05:00,603.38,603.38,603.225,603.225,0
2026-02-19 08:14:00-05:00,603.19,603.31,603.13,603.31,0
2026-02-19 08:15:00-05:00,603.26,603.29,603.17,603.205,0
2026-02-19 08:16:00-05:00,603.0,603.255,602.96,603.255,0
2026-02-19 08:17:00-05:00,602.915,603.03,602.8,603.01,0
2026-02-19 08:18:00-05:00,602.8302,603.0,602.7297,602.895,0
2026-02-19 08:19:00-05:00,602.9376,603.02,602.76,602.84,0
2026-02-19 08:20:00-05:00,602.8902,603.06,602.89,603.0,0
2026-02-19 08:21:00-05:00,602.72,602.92,602.6977,602.92,0
2026-02-19 08:22:00-05:00,602.7982,602.8,602.69,602.745,0
2026-02-19 08:23:00-05:00,602.61,602.85,602.61,602.75,0
2026-02-19 08:24:00-05:00,602.3886,602.66,602.35,602.6097,0
2026-02-19 08:25:00-05:00,602.3872,602.56,602.2495,602.3408,0
2026-02-19 08:26:00-05:00,602.46,602.61,602.43,602.45,0
2026-02-19 08:27:00-05:00,602.49,602.57,602.33,602.43,0
2026-02-19 08:28:00-05:00,602.45,602.57,602.38,602.4393,0
2026-02-19 08:29:00-05:00,602.64,602.85,602.49,602.49,0
2026-02-19 08:30:00-05:00,602.2775,602.96,601.89,602.8,0
2026-02-19 08:31:00-05:00,602.34,602.57,602.2,602.245,0
2026-02-19 08:32:00-05:00,602.66,602.765,602.32,602.32,0
2026-02-19 08:33:00-05:00,602.81,602.85,602.66,602.7188,0
2026-02-19 08:34:00-05:00,602.97,603.04,602.7607,602.805,0
2026-02-19 08:35:00-05:00,603.175,603.2187,602.94,602.973,0
2026-02-19 08:36:00-05:00,603.77,603.7902,603.22,603.226,0
2026-02-19 08:37:00-05:00,603.69,603.93,603.645,603.8,0
2026-02-19 08:38:00-05:00,603.65,603.76,603.57,603.71,0
2026-02-19 08:39:00-05:00,603.505,603.89,597.63,603.71,0
2026-02-19 08:40:00-05:00,603.66,603.66,603.2,603.52,0
2026-02-19 08:41:00-05:00,603.55,603.62,603.455,603.58,0
2026-02-19 08:42:00-05:00,603.38,603.65,603.32,603.535,0
2026-02-19 08:43:00-05:00,603.3429,603.4,603.295,603.37,0
2026-02-19 08:44:00-05:00,603.23,603.38,603.23,603.38,0
2026-02-19 08:45:00-05:00,603.0007,603.1232,602.87,603.1,0
2026-02-19 08:46:00-05:00,603.17,603.205,602.99,603.02,0
2026-02-19 08:47:00-05:00,603.31,605.79,603.2926,603.3,0
2026-02-19 08:48:00-05:00,603.4005,603.4005,603.27,603.35,0
2026-02-19 08:49:00-05:00,603.32,603.49,603.27,603.49,0
2026-02-19 08:50:00-05:00,603.5,603.5,603.25,603.31,0
2026-02-19 08:51:00-05:00,603.57,603.6,603.3705,603.4228,0
2026-02-19 08:52:00-05:00,603.63,603.63,603.43,603.47,0
2026-02-19 08:53:00-05:00,603.92,603.92,603.55,603.65,0
2026-02-19 08:54:00-05:00,603.81,603.8718,603.64,603.8718,0
2026-02-19 08:55:00-05:00,603.71,603.83,603.6,603.75,0
2026-02-19 08:56:00-05:00,603.5,603.7,603.44,603.7,0
2026-02-19 08:57:00-05:00,603.3126,603.5,603.3,603.5,0
2026-02-19 08:58:00-05:00,603.271,603.37,603.2318,603.32,0
2026-02-19 08:59:00-05:00,603.28,603.375,603.2399,603.2491,0
2026-02-19 09:00:00-05:00,603.365,603.37,603.26,603.32,0
2026-02-19 09:01:00-05:00,603.53,603.53,603.27,603.47,0
2026-02-19 09:02:00-05:00,603.07,603.48,603.0,603.455,0
2026-02-19 09:03:00-05:00,603.0214,603.14,602.97,603.0601,0
2026-02-19 09:04:00-05:00,602.8287,603.0,602.8,602.96,0
2026-02-19 09:05:00-05:00,602.855,602.905,602.74,602.84,0
2026-02-19 09:06:00-05:00,602.91,602.91,602.75,602.82,0
2026-02-19 09:07:00-05:00,602.88,602.9787,602.84,602.9352,0
2026-02-19 09:08:00-05:00,602.94,602.98,602.875,602.875,0
2026-02-19 09:09:00-05:00,602.75,602.9022,602.6687,602.885,0
2026-02-19 09:10:00-05:00,602.85,602.89,602.67,602.78,0
2026-02-19 09:11:00-05:00,602.77,602.83,602.75,602.83,0
2026-02-19 09:12:00-05:00,603.07,603.0928,602.81,602.855,0
2026-02-19 09:13:00-05:00,603.04,603.13,602.9895,603.1,0
2026-02-19 09:14:00-05:00,603.17,603.231,603.01,603.04,0
2026-02-19 09:15:00-05:00,603.2,603.22,603.04,603.1678,0
2026-02-19 09:16:00-05:00,603.27,603.315,603.2,603.2,0
2026-02-19 09:17:00-05:00,603.22,603.27,603.21,603.23,0
2026-02-19 09:18:00-05:00,603.25,603.26,603.12,603.26,0
2026-02-19 09:19:00-05:00,603.6346,603.67,603.23,603.2336,0
2026-02-19 09:20:00-05:00,603.61,603.67,603.53,603.6394,0
2026-02-19 09:21:00-05:00,603.68,603.7499,603.62,603.62,0
2026-02-19 09:22:00-05:00,603.56,603.7102,603.55,603.7102,0
2026-02-19 09:23:00-05:00,603.63,603.67,603.56,603.61,0
2026-02-19 09:24:00-05:00,603.64,603.7178,603.59,603.605,0
2026-02-19 09:25:00-05:00,603.5,603.68,603.47,603.64,0
2026-02-19 09:26:00-05:00,603.14,603.47,603.13,603.47,0
2026-02-19 09:27:00-05:00,602.74,603.14,602.73,603.12,0
2026-02-19 09:28:00-05:00,602.96,602.979,602.73,602.73,0
2026-02-19 09:29:00-05:00,602.82,602.93,602.73,602.88,0
2026-02-19 09:30:00-05:00,603.3900146484375,603.5791015625,602.3599853515625,602.8099975585938,928040
2026-02-19 09:31:00-05:00,603.4000244140625,603.9600219726562,602.8200073242188,603.3699951171875,189317
2026-02-19 09:32:00-05:00,603.030029296875,603.8099975585938,602.989990234375,603.3499755859375,131484
2026-02-19 09:33:00-05:00,603.2437744140625,603.5549926757812,602.739990234375,603.0493774414062,181008
2026-02-19 09:34:00-05:00,602.8400268554688,603.3900146484375,602.8099975585938,603.27001953125,110873
2026-02-19 09:35:00-05:00,602.1199951171875,602.8900146484375,601.8800048828125,602.7999877929688,215300
2026-02-19 09:36:00-05:00,601.8300170898438,602.1649780273438,601.0999755859375,602.135009765625,328796
2026-02-19 09:37:00-05:00,602.27001953125,602.510009765625,601.739990234375,601.8411865234375,192035
2026-02-19 09:38:00-05:00,602.1300048828125,602.469970703125,601.6500244140625,602.1799926757812,107775
2026-02-19 09:39:00-05:00,602.3300170898438,602.8790283203125,602.0599975585938,602.1099853515625,152403
2026-02-19 09:40:00-05:00,601.9400024414062,602.3900146484375,601.6699829101562,602.3400268554688,144834
2026-02-19 09:41:00-05:00,601.52001953125,602.3300170898438,601.510009765625,601.989990234375,116051
2026-02-19 09:42:00-05:00,602.47998046875,602.5800170898438,601.344970703125,601.52001953125,215998
2026-02-19 09:43:00-05:00,602.3801879882812,602.7000122070312,601.989990234375,602.4400024414062,122839
2026-02-19 09:44:00-05:00,603.0700073242188,603.3599853515625,602.3099975585938,602.4099731445312,229485
2026-02-19 09:45:00-05:00,601.4600219726562,603.219970703125,601.4500122070312,603.0900268554688,209361
2026-02-19 09:46:00-05:00,602.4920043945312,602.530029296875,601.4199829101562,601.469970703125,181142
2026-02-19 09:47:00-05:00,602.3699951171875,602.5900268554688,602.030029296875,602.510009765625,116283
2026-02-19 09:48:00-05:00,602.9320068359375,603.0399780273438,601.8499755859375,602.3900146484375,129256
2026-02-19 09:49:00-05:00,602.5999755859375,603.0900268554688,602.27001953125,602.9400024414062,112608
2026-02-19 09:50:00-05:00,603.22998046875,603.3499755859375,602.60498046875,602.6699829101562,130547
2026-02-19 09:51:00-05:00,602.9600830078125,603.3200073242188,602.7197265625,603.1599731445312,141448
2026-02-19 09:52:00-05:00,603.7100219726562,603.8099975585938,602.9199829101562,602.9299926757812,148268
2026-02-19 09:53:00-05:00,604.0798950195312,604.1199951171875,603.510009765625,603.719970703125,146762
2026-02-19 09:54:00-05:00,603.47998046875,604.0800170898438,603.3599853515625,604.0399780273438,187393
2026-02-19 09:55:00-05:00,604.5999755859375,604.780029296875,603.4299926757812,603.469970703125,146322
2026-02-19 09:56:00-05:00,604.6300048828125,604.8031005859375,604.219970703125,604.5700073242188,115866
2026-02-19 09:57:00-05:00,604.6199951171875,604.8800048828125,604.5750122070312,604.6599731445312,69577
2026-02-19 09:58:00-05:00,604.4400024414062,604.60498046875,604.1799926757812,604.60498046875,108061
2026-02-19 09:59:00-05:00,603.9202880859375,604.4290771484375,603.6599731445312,604.4099731445312,212962
2026-02-19 10:00:00-05:00,603.5999755859375,603.9400024414062,603.1500244140625,603.9400024414062,160922
2026-02-19 10:01:00-05:00,604.260009765625,604.4290771484375,603.5800170898438,603.6300048828125,87373
2026-02-19 10:02:00-05:00,604.5999755859375,604.6599731445312,604.0499877929688,604.280029296875,131895
2026-02-19 10:03:00-05:00,605.4450073242188,605.6199951171875,604.5599975585938,604.6500244140625,156598
2026-02-19 10:04:00-05:00,604.9650268554688,605.52001953125,604.760009765625,605.4199829101562,189229
2026-02-19 10:05:00-05:00,604.5999755859375,605.1400146484375,604.5872192382812,605.02001953125,101268
2026-02-19 10:06:00-05:00,604.22998046875,604.8200073242188,604.1699829101562,604.5999755859375,114507
2026-02-19 10:07:00-05:00,604.6699829101562,604.8699951171875,604.2000122070312,604.27001953125,88828
